10
2 3
24 448 6
24 449 10
24 450 10
24 451 6
24 452 8
24 454 1
24 455 1
24 456 10
24 457 2
24 458 2
24 459 8
24 460 2
24 461 1
24 462 7
24 463 1
24 464 1
24 465 5
24 467 5
24 470 4
24 471 4
24 472 6
24 473 6
24 474 10
24 475 4
24 476 2
24 478 2
24 479 10
24 480 2
24 481 10
24 482 9
24 483 8
24 484 3
24 485 10
24 486 9
24 487 10
24 488 7
24 489 5
24 490 7
24 491 6
24 492 5
24 493 1
24 494 1
24 495 1
24 496 6
24 497 1
24 498 6
25 499 6
26 27 5
26 28 6
26 30 3
26 31 3
26 32 1
26 33 8
26 34 1
26 35 1
26 36 5
26 37 6
26 38 3
26 39 6
26 40 10
26 43 1
26 46 9
26 47 10
26 48 5
26 49 1
26 50 6
26 52 8
26 53 4
26 55 7
26 58 2
26 59 3
26 60 2
26 61 6
26 64 7
26 65 9
26 67 5
26 68 7
26 69 9
26 70 1
26 71 1
26 72 1
26 75 5
26 76 1
26 77 1
26 78 7
26 79 8
26 80 5
26 83 9
26 84 4
26 85 9
26 86 3
26 87 5
26 88 2
26 89 6
26 91 7
26 92 6
26 93 1
26 94 1
26 95 8
26 96 4
26 97 2
26 98 6
26 99 1
26 100 1
26 101 2
26 102 9
26 104 9
26 105 2
26 106 5
26 107 5
26 109 9
26 110 3
26 111 5
26 112 5
26 113 9
26 114 3
26 115 8
26 116 8
26 118 4
26 119 2
26 121 8
26 122 7
26 123 8
26 125 7
26 126 3
26 127 1
26 128 4
26 129 5
26 130 1
26 131 4
26 132 8
26 133 9
26 134 1
26 136 1
26 137 5
26 138 5
26 140 3
26 141 1
26 143 3
26 144 6
26 145 2
26 146 1
26 147 9
26 148 7
26 149 8
26 150 4
26 153 7
26 154 3
26 155 5
26 157 7
26 158 2
26 159 2
26 160 8
26 161 3
26 162 10
26 163 5
26 165 7
26 166 1
26 167 9
26 168 1
26 169 8
26 170 5
26 171 6
26 172 3
26 173 5
26 175 5
26 177 5
26 179 10
26 180 2
26 181 2
26 182 6
26 183 3
26 184 7
26 185 5
26 186 3
26 187 8
26 188 4
26 192 5
26 195 9
26 196 9
26 197 9
26 198 7
26 199 2
26 200 1
26 201 9
26 202 10
26 204 6
26 206 2
26 207 9
26 211 5
26 212 9
26 213 1
26 214 7
26 215 8
26 216 7
26 218 7
26 219 5
26 220 5
26 221 9
26 223 1
26 224 1
26 225 5
26 226 1
26 228 5
26 229 2
26 230 6
26 231 8
26 232 7
26 233 5
26 234 1
26 237 9
26 238 1
26 239 3
26 240 10
26 243 8
26 244 4
26 246 10
26 247 8
26 248 5
26 251 8
26 252 9
26 253 9
26 254 1
26 255 3
26 256 4
26 257 6
26 258 5
26 260 5
26 262 3
26 263 2
26 264 6
26 265 10
26 266 5
26 268 1
26 269 10
26 270 4
26 271 7
26 274 3
26 278 4
26 279 1
26 280 6
26 281 5
26 282 1
26 283 9
26 284 4
26 285 2
26 286 6
26 287 10
26 288 1
26 289 2
26 290 10
26 291 10
26 292 6
26 293 5
26 296 4
26 298 10
26 299 10
26 300 9
26 301 7
26 302 10
26 303 3
26 304 10
26 305 2
26 306 4
26 307 4
26 309 3
26 310 5
26 311 1
26 314 5
26 315 7
26 316 9
26 318 5
26 319 7
26 321 7
26 322 10
26 323 8
26 326 10
26 329 10
26 330 1
26 331 4
26 332 2
26 333 10
26 334 10
26 335 5
26 336 7
26 337 8
26 338 3
26 339 1
26 340 9
26 341 9
26 342 2
26 343 2
26 344 2
26 346 4
26 348 5
26 349 6
26 350 8
26 351 1
26 352 6
26 353 10
26 356 6
26 357 5
26 358 7
26 359 7
26 360 3
26 361 6
26 362 5
26 363 2
26 364 9
26 366 6
26 367 3
26 368 1
26 369 9
26 370 3
26 371 7
26 372 2
26 373 3
26 374 8
26 375 1
26 376 9
26 377 3
26 378 8
26 382 8
26 383 1
26 386 5
26 387 10
26 388 2
26 389 3
26 390 8
26 391 9
26 392 1
26 393 3
26 394 1
26 395 1
26 398 4
26 399 8
26 400 4
26 401 4
26 402 1
26 403 5
26 404 4
26 405 6
26 406 1
26 408 2
26 409 6
26 410 2
26 411 8
26 412 1
26 413 9
26 414 9
26 415 10
26 416 1
26 417 8
26 418 3
26 419 5
26 421 7
26 423 6
26 424 1
26 425 2
26 426 5
26 428 5
26 429 6
26 433 1
26 434 7
26 435 2
26 436 10
26 437 2
26 438 7
26 440 1
26 441 1
26 442 4
26 443 2
26 444 5
26 445 1
26 446 9
26 447 3
26 448 8
26 449 7
26 450 8
26 451 9
26 452 2
26 453 6
26 457 6
26 458 7
26 459 8
26 460 3
26 462 8
26 463 1
26 464 2
26 465 7
26 467 2
26 468 1
26 471 5
26 472 8
26 473 7
26 474 8
26 475 7
26 476 1
26 477 8
26 480 8
26 481 2
26 482 9
26 484 1
26 485 4
26 486 9
26 487 9
26 488 5
26 490 5
26 491 4
26 492 7
26 496 7
26 498 8
27 28 1
27 29 2
27 30 8
27 31 5
27 32 2
27 34 6
27 35 6
27 36 8
27 37 6
27 38 9
27 39 3
27 40 9
27 41 8
27 42 3
27 43 2
27 44 10
27 45 1
27 46 5
27 47 3
27 48 8
27 49 7
27 50 2
27 51 9
27 52 2
27 53 5
27 54 5
27 55 4
27 56 1
27 57 3
27 58 2
27 59 8
27 60 9
27 61 6
27 62 9
27 63 4
27 64 4
27 67 1
27 68 7
27 69 7
27 70 4
27 71 8
27 72 10
27 73 4
27 75 9
27 76 4
27 77 5
27 78 10
27 79 7
27 80 4
27 81 3
27 82 10
27 83 6
27 84 6
27 85 1
27 86 10
27 87 2
27 88 1
27 89 3
27 90 1
27 91 7
27 93 5
27 94 4
27 95 4
27 96 10
27 97 4
27 98 6
27 99 6
27 101 5
27 102 4
27 103 3
27 104 6
27 105 5
27 106 6
27 108 7
27 109 6
27 110 1
27 111 9
27 112 1
27 113 6
27 114 10
27 115 9
27 116 2
27 119 6
27 120 9
27 121 4
27 123 6
27 124 1
27 125 3
27 126 7
27 128 10
27 130 8
27 131 8
27 133 3
27 134 5
27 135 7
27 137 9
27 138 6
27 139 5
27 140 9
27 141 7
27 142 3
27 143 7
27 144 4
27 145 10
27 146 4
27 147 3
27 148 1
27 150 9
27 151 10
27 152 6
27 153 2
27 154 1
27 155 9
27 156 5
27 157 7
27 158 4
27 159 1
27 160 4
27 162 2
27 163 5
27 165 7
27 166 5
27 167 3
27 168 4
27 170 10
27 171 7
27 172 1
27 173 1
27 174 3
27 175 2
27 176 9
27 178 10
27 179 3
27 180 7
27 184 9
27 185 8
27 186 3
27 187 7
27 188 7
27 189 10
27 191 7
27 192 5
27 193 7
27 194 9
27 195 4
27 196 9
27 197 2
27 198 6
27 199 2
27 200 5
27 201 3
27 202 7
27 204 8
27 205 4
27 206 9
27 207 6
27 208 3
27 209 5
27 210 10
27 211 2
27 212 9
27 213 5
27 214 7
27 217 10
27 218 7
27 220 4
27 221 2
27 222 10
27 223 6
27 224 5
27 225 4
27 226 7
27 227 9
27 228 6
27 230 5
27 231 5
27 232 3
27 233 6
27 234 4
27 235 6
27 237 8
27 238 3
27 239 7
27 240 9
27 242 10
27 243 5
27 244 6
27 245 7
27 246 8
27 248 6
27 249 5
27 250 7
27 251 7
27 252 1
27 254 1
27 255 6
27 256 9
27 257 7
27 258 9
27 259 9
27 260 5
27 262 3
27 263 4
27 264 3
27 265 7
27 266 7
27 267 4
27 268 1
27 271 7
27 272 9
27 275 2
27 276 3
27 277 6
27 279 7
27 280 2
27 281 8
27 282 5
27 283 4
27 284 9
27 285 3
27 286 9
27 287 1
27 288 6
27 289 1
27 290 5
27 291 9
27 292 6
27 293 9
27 294 1
27 295 4
27 296 2
27 297 6
27 298 7
27 299 8
27 300 4
27 301 8
27 302 6
27 303 3
27 304 2
27 305 4
27 306 5
27 308 5
27 309 4
27 310 9
27 311 1
27 312 2
27 313 4
27 314 1
27 315 1
27 316 10
27 317 5
27 318 2
27 319 2
27 320 1
27 321 1
27 323 1
27 324 4
27 325 8
27 326 3
27 327 6
27 328 5
27 329 9
27 331 9
27 332 7
27 333 3
27 334 1
27 335 1
27 336 7
27 337 2
27 338 6
27 339 4
27 340 4
27 341 8
27 342 3
27 343 3
27 344 8
27 345 7
27 346 3
27 348 1
27 349 3
27 350 6
27 351 10
27 352 4
27 353 9
27 354 10
27 355 8
27 357 6
27 358 5
27 359 5
27 360 4
27 361 1
27 363 6
27 364 2
27 365 2
27 366 2
27 368 8
27 369 2
27 370 8
27 371 9
27 372 3
27 373 1
27 374 6
27 375 5
27 376 2
27 377 2
27 378 10
27 379 2
27 380 4
27 381 10
27 382 10
27 383 9
27 384 6
27 386 5
27 387 6
27 390 8
27 391 8
27 392 3
27 393 9
27 394 6
27 395 10
27 396 2
27 397 9
27 398 1
27 399 10
27 400 1
27 401 7
27 403 4
27 404 6
27 405 8
27 408 1
27 409 9
27 410 8
27 411 9
27 412 8
27 413 4
27 415 10
27 416 5
27 417 7
27 418 1
27 419 5
27 420 1
27 421 5
27 422 1
27 423 3
27 424 10
27 425 10
27 426 9
27 428 9
27 429 2
27 430 3
27 431 7
27 432 10
27 434 7
27 435 7
27 436 5
27 437 9
27 438 4
27 439 5
27 440 10
27 441 5
27 442 7
27 443 8
27 445 1
27 446 9
27 447 4
27 448 2
27 449 10
27 450 4
27 451 10
27 452 2
27 453 5
27 454 6
27 456 9
27 457 6
27 458 2
27 459 1
27 460 10
27 462 2
27 463 5
27 464 1
27 465 8
27 466 6
27 467 6
27 468 9
27 470 3
27 471 9
27 472 7
27 473 5
27 474 1
27 475 5
27 476 1
27 477 2
27 478 4
27 480 6
27 481 1
27 482 2
27 483 7
27 484 3
27 485 3
27 486 2
27 487 6
27 488 3
27 489 10
27 490 4
27 491 9
27 492 3
27 493 3
27 494 6
27 495 7
27 496 7
27 497 2
27 498 7
27 499 1
28 29 8
28 30 4
28 31 8
28 33 8
28 34 1
28 35 8
28 36 3
28 38 5
28 39 1
28 40 6
28 41 10
28 42 1
28 43 3
28 45 6
28 47 1
28 48 4
28 49 8
28 50 6
28 51 6
28 53 9
28 56 6
28 57 10
28 58 2
28 59 5
28 60 6
28 61 2
28 62 5
28 63 10
28 64 6
28 65 9
28 66 1
28 68 9
28 70 9
28 72 9
28 73 10
28 74 7
28 75 7
28 76 6
28 78 2
28 79 10
28 80 6
28 81 4
28 82 5
28 83 5
28 84 7
28 86 2
28 87 4
28 88 6
28 90 2
28 92 4
28 94 3
28 95 8
28 96 6
28 97 10
28 99 2
28 100 5
28 101 10
28 103 1
28 106 5
28 107 9
28 109 7
28 111 10
28 112 5
28 113 1
28 114 8
28 116 10
28 118 7
28 120 3
28 122 4
28 124 10
28 126 4
28 127 6
28 129 6
28 130 4
28 131 10
28 133 7
28 134 1
28 135 5
28 136 7
28 137 9
28 138 2
28 139 8
28 140 8
28 143 1
28 144 10
28 145 3
28 147 9
28 148 9
28 149 8
28 150 8
28 151 2
28 152 6
28 153 7
28 154 7
28 155 7
28 156 9
28 157 3
28 158 1
28 159 3
28 160 7
28 161 6
28 162 8
28 163 5
28 164 4
28 165 10
28 167 5
28 168 1
28 169 9
28 170 7
28 171 7
28 172 2
28 174 10
28 177 9
28 179 8
28 180 1
28 181 10
28 183 8
28 184 9
28 185 6
28 186 9
28 189 4
28 190 2
28 192 10
28 193 3
28 195 10
28 196 6
28 197 10
28 198 1
28 200 7
28 202 1
28 203 6
28 204 1
28 205 6
28 206 9
28 207 10
28 210 9
28 211 5
28 212 6
28 213 10
28 214 5
28 217 5
28 218 8
28 219 1
28 220 10
28 221 2
28 222 9
28 223 5
28 224 4
28 225 4
28 227 8
28 228 2
28 229 4
28 230 8
28 231 7
28 233 9
28 235 8
28 237 7
28 238 3
28 239 8
28 241 1
28 242 5
28 243 1
28 244 9
28 246 7
28 247 6
28 248 9
28 249 8
28 250 6
28 251 9
28 252 3
28 253 1
28 254 2
28 255 8
28 256 7
28 257 5
28 259 10
28 260 7
28 261 2
28 263 6
28 265 2
28 267 9
28 268 8
28 270 7
28 271 6
28 272 4
28 274 3
28 275 8
28 276 5
28 277 8
28 278 6
28 279 4
28 280 6
28 282 6
28 285 10
28 286 3
28 288 5
28 289 3
28 290 1
28 291 6
28 292 4
28 294 9
28 296 2
28 298 2
28 299 1
28 301 5
28 302 4
28 304 3
28 306 7
28 307 5
28 309 9
28 310 9
28 311 6
28 315 2
28 317 5
28 318 6
28 320 1
28 321 2
28 322 4
28 323 6
28 324 9
28 325 8
28 327 9
28 328 8
28 329 8
28 330 2
28 331 4
28 332 10
28 333 10
28 335 5
28 336 2
28 337 7
28 338 6
28 339 6
28 340 6
28 341 6
28 342 4
28 343 8
28 345 6
28 346 9
28 347 1
28 349 8
28 350 6
28 351 6
28 352 10
28 353 4
28 354 8
28 355 9
28 356 8
28 357 2
28 358 6
28 359 5
28 360 3
28 363 8
28 364 6
28 365 2
28 366 5
28 367 5
28 368 2
28 369 5
28 370 1
28 371 3
28 373 2
28 374 5
28 376 3
28 378 3
28 380 5
28 381 3
28 382 6
28 383 6
28 384 9
28 385 7
28 386 1
28 389 10
28 390 2
28 391 5
28 392 1
28 393 6
28 395 10
28 396 4
28 397 5
28 398 3
28 401 8
28 402 4
28 404 10
28 406 2
28 408 2
28 409 4
28 410 5
28 411 2
28 412 8
28 413 6
28 415 3
28 418 5
28 419 4
28 421 5
28 422 3
28 423 1
28 424 6
28 426 3
28 427 8
28 429 7
28 430 2
28 431 6
28 432 7
28 433 8
28 434 1
28 436 10
28 437 5
28 438 7
28 439 8
28 441 6
28 442 6
28 443 5
28 444 1
28 445 1
28 446 8
28 447 7
28 449 1
28 450 7
28 451 7
28 453 1
28 454 1
28 455 4
28 456 10
28 457 10
28 459 3
28 460 6
28 461 4
28 462 6
28 464 4
28 465 7
28 466 2
28 467 4
28 468 3
28 472 4
28 473 8
28 474 5
28 475 5
28 477 5
28 478 5
28 479 4
28 480 8
28 481 8
28 483 10
28 486 9
28 488 5
28 491 2
28 492 8
28 494 2
28 495 6
28 496 2
28 497 4
28 498 7
28 499 10
29 30 2
29 31 8
29 32 7
29 34 6
29 35 8
29 36 2
29 37 2
29 38 6
29 39 9
29 40 2
29 41 9
29 42 10
29 43 3
29 44 5
29 45 1
29 46 2
29 47 9
29 48 1
29 49 8
29 50 7
29 51 8
29 52 8
29 53 2
29 54 4
29 55 8
29 56 10
29 57 2
29 58 6
29 59 6
29 61 4
29 63 10
29 64 10
29 65 1
29 66 4
29 67 6
29 68 7
29 69 2
29 70 1
29 71 3
29 72 5
29 73 3
29 74 4
29 75 6
29 76 6
29 77 5
29 78 2
29 79 3
29 80 3
29 82 5
29 83 8
29 84 6
29 85 6
29 86 9
29 87 5
29 88 10
29 90 9
29 91 2
29 92 3
29 93 2
29 94 9
29 95 7
29 96 9
29 97 3
29 99 9
29 100 3
29 101 5
29 102 7
29 103 5
29 104 5
29 105 8
29 106 5
29 107 2
29 108 7
29 110 9
29 111 3
29 112 7
29 113 4
29 114 2
29 116 6
29 117 3
29 118 2
29 119 6
29 120 6
29 121 2
29 122 6
29 123 7
29 124 8
29 125 8
29 127 9
29 129 4
29 130 5
29 131 6
29 132 10
29 133 3
29 134 3
29 135 4
29 137 7
29 138 3
29 139 2
29 141 6
29 142 6
29 143 1
29 144 2
29 145 8
29 146 3
29 147 4
29 148 3
29 150 6
29 151 8
29 152 4
29 153 10
29 154 7
29 155 5
29 156 8
29 157 1
29 159 7
29 160 10
29 161 3
29 162 1
29 163 6
29 164 5
29 165 8
29 166 7
29 167 1
29 168 3
29 169 5
29 170 4
29 171 3
29 172 7
29 173 4
29 174 9
29 175 9
29 176 4
29 177 3
29 178 9
29 179 10
29 180 3
29 181 1
29 182 3
29 183 2
29 184 4
29 185 6
29 186 8
29 187 3
29 188 10
29 189 7
29 190 4
29 191 4
29 192 7
29 193 10
29 194 1
29 195 7
29 196 1
29 197 3
29 198 8
29 199 1
29 200 7
29 201 1
29 202 5
29 203 5
29 204 8
29 205 9
29 206 4
29 207 10
29 209 1
29 210 8
29 211 4
29 212 8
29 213 3
29 214 1
29 215 10
29 217 4
29 218 4
29 219 1
29 220 5
29 222 6
29 223 7
29 224 7
29 225 10
29 226 2
29 228 6
29 229 4
29 230 6
29 231 6
29 232 2
29 233 3
29 234 8
29 235 1
29 236 7
29 237 9
29 238 8
29 239 4
29 240 8
29 241 4
29 242 1
29 244 8
29 245 5
29 246 1
29 247 8
29 248 6
29 249 4
29 250 8
29 251 9
29 252 5
29 254 7
29 255 3
29 256 2
29 258 8
29 259 2
29 260 7
29 261 10
29 262 2
29 263 7
29 264 1
29 265 8
29 266 2
29 267 9
29 268 2
29 269 10
29 270 10
29 271 9
29 272 2
29 276 7
29 277 2
29 278 1
29 279 10
29 280 9
29 281 7
29 282 9
29 283 3
29 284 4
29 285 5
29 286 9
29 287 6
29 288 9
29 289 10
29 290 9
29 291 1
29 292 5
29 293 6
29 294 2
29 296 1
29 297 2
29 298 3
29 299 3
29 301 7
29 302 10
29 303 4
29 304 4
29 305 7
29 306 1
29 307 9
29 309 5
29 310 1
29 311 10
29 312 4
29 313 5
29 314 7
29 315 8
29 316 8
29 317 4
29 318 10
29 319 10
29 320 7
29 321 9
29 322 3
29 323 8
29 324 9
29 325 5
29 326 3
29 327 4
29 329 3
29 330 4
29 331 1
29 332 1
29 333 8
29 334 3
29 335 9
29 336 8
29 337 2
29 338 6
29 339 4
29 340 8
29 341 2
29 343 3
29 344 9
29 345 7
29 347 8
29 348 10
29 349 4
29 350 1
29 351 5
29 352 3
29 353 10
29 354 5
29 355 10
29 356 10
29 357 2
29 358 2
29 359 7
29 360 2
29 361 4
29 362 3
29 363 5
29 364 2
29 365 7
29 367 6
29 368 4
29 369 9
29 370 4
29 371 9
29 372 7
29 373 4
29 374 2
29 375 2
29 376 2
29 377 4
29 378 4
29 379 1
29 380 7
29 381 2
29 382 2
29 383 2
29 384 5
29 385 7
29 386 10
29 388 2
29 389 4
29 391 3
29 392 8
29 394 10
29 395 10
29 396 2
29 397 9
29 400 5
29 401 5
29 402 9
29 403 6
29 404 5
29 405 10
29 406 9
29 407 10
29 408 6
29 409 2
29 410 7
29 411 6
29 412 8
29 413 10
29 415 8
29 416 7
29 418 2
29 419 1
29 420 7
29 421 2
29 422 7
29 423 8
29 424 5
29 425 5
29 426 7
29 428 3
29 429 7
29 430 3
29 431 2
29 432 9
29 433 3
29 434 3
29 435 5
29 437 4
29 438 5
29 439 10
29 440 1
29 441 4
29 442 7
29 443 5
29 444 1
29 445 1
29 446 1
29 447 8
29 448 4
29 449 1
29 450 4
29 451 9
29 452 4
29 453 10
29 454 9
29 455 1
29 456 3
29 457 1
29 458 8
29 463 9
29 464 10
29 465 9
29 466 4
29 467 4
29 468 7
29 470 3
29 471 1
29 472 4
29 473 9
29 474 3
29 476 5
29 477 2
29 478 10
29 480 6
29 481 8
29 482 6
29 484 5
29 485 7
29 486 9
29 487 5
29 488 4
29 489 10
29 490 9
29 491 4
29 493 1
29 494 9
29 495 6
29 496 1
29 498 9
30 31 6
30 32 2
30 33 9
30 35 7
30 36 9
30 37 4
30 38 7
30 40 6
30 42 7
30 43 2
30 44 2
30 45 1
30 46 1
30 47 9
30 48 1
30 51 4
30 52 3
30 53 9
30 54 1
30 55 2
30 56 1
30 57 9
30 58 6
30 59 6
30 60 4
30 61 4
30 62 1
30 63 5
30 64 2
30 65 10
30 66 6
30 67 6
30 68 1
30 70 6
30 71 8
30 72 7
30 73 7
30 74 9
30 76 4
30 78 4
30 80 8
30 81 3
30 82 1
30 85 5
30 86 9
30 87 10
30 88 7
30 89 7
30 91 8
30 92 3
30 93 3
30 94 8
30 95 2
30 96 1
30 97 10
30 98 6
30 99 10
30 100 1
30 101 1
30 102 6
30 103 7
30 104 2
30 105 4
30 106 8
30 107 4
30 108 5
30 109 9
30 110 6
30 112 5
30 113 6
30 114 7
30 115 3
30 116 7
30 117 8
30 118 5
30 119 4
30 120 7
30 121 7
30 122 3
30 124 7
30 125 8
30 126 5
30 127 3
30 129 3
30 130 2
30 131 9
30 132 5
30 134 10
30 135 5
30 136 2
30 140 9
30 141 9
30 143 4
30 144 4
30 145 5
30 146 10
30 147 4
30 148 9
30 151 9
30 152 6
30 153 10
30 155 5
30 156 6
30 157 10
30 158 9
30 159 7
30 160 7
30 161 10
30 163 2
30 164 7
30 165 3
30 166 5
30 168 10
30 169 8
30 171 4
30 173 7
30 174 2
30 175 1
30 176 5
30 177 3
30 178 3
30 179 7
30 180 10
30 181 8
30 182 9
30 183 6
30 184 10
30 185 5
30 186 9
30 187 2
30 188 8
30 189 3
30 190 5
30 191 1
30 192 3
30 194 2
30 196 8
30 197 1
30 198 1
30 200 8
30 202 4
30 203 2
30 204 2
30 205 7
30 206 1
30 207 9
30 208 8
30 209 9
30 210 3
30 211 7
30 212 6
30 213 4
30 214 5
30 215 2
30 216 1
30 217 9
30 218 3
30 219 2
30 220 9
30 221 2
30 223 2
30 224 5
30 226 10
30 227 8
30 228 6
30 229 4
30 230 4
30 231 3
30 232 1
30 233 3
30 234 9
30 235 5
30 236 7
30 237 1
30 239 10
30 240 7
30 241 10
30 243 7
30 244 10
30 245 1
30 246 4
30 247 4
30 252 2
30 253 10
30 256 10
30 258 2
30 259 8
30 260 3
30 262 1
30 263 3
30 266 1
30 267 4
30 268 4
30 269 2
30 272 8
30 273 6
30 274 1
30 275 5
30 277 2
30 279 9
30 280 9
30 282 9
30 283 10
30 285 2
30 286 4
30 288 4
30 289 7
30 290 10
30 291 10
30 292 1
30 293 3
30 294 5
30 295 5
30 296 3
30 297 3
30 298 8
30 299 10
30 301 2
30 302 1
30 303 2
30 304 7
30 306 10
30 307 6
30 309 9
30 310 9
30 311 9
30 312 8
30 313 7
30 314 5
30 317 6
30 318 3
30 319 1
30 322 6
30 323 6
30 324 10
30 325 6
30 328 3
30 329 9
30 330 7
30 331 9
30 332 6
30 333 1
30 335 10
30 337 1
30 338 6
30 339 7
30 340 10
30 341 10
30 343 6
30 345 7
30 346 8
30 347 8
30 349 6
30 351 6
30 353 7
30 354 9
30 357 9
30 358 9
30 359 4
30 360 1
30 361 2
30 362 10
30 363 10
30 364 2
30 365 3
30 368 8
30 369 3
30 370 4
30 372 6
30 373 7
30 374 1
30 376 7
30 378 2
30 379 10
30 382 8
30 383 7
30 385 1
30 386 9
30 387 8
30 388 10
30 389 2
30 393 2
30 395 9
30 396 9
30 398 5
30 399 1
30 400 3
30 401 6
30 402 9
30 403 3
30 404 9
30 405 3
30 406 10
30 407 3
30 410 4
30 411 4
30 412 3
30 413 3
30 414 8
30 415 2
30 416 1
30 417 10
30 418 2
30 419 3
30 420 3
30 421 8
30 422 5
30 424 4
30 425 8
30 427 8
30 428 3
30 429 6
30 430 10
30 431 8
30 432 1
30 433 6
30 434 10
30 435 2
30 436 10
30 438 1
30 439 8
30 440 5
30 441 8
30 443 10
30 446 4
30 447 1
30 448 10
30 449 2
30 450 7
30 451 8
30 452 4
30 454 1
30 456 1
30 457 1
30 462 1
30 463 4
30 465 4
30 466 1
30 468 8
30 469 1
30 470 4
30 471 7
30 474 3
30 477 8
30 478 5
30 479 2
30 480 5
30 481 9
30 482 2
30 483 2
30 484 4
30 485 8
30 486 7
30 487 2
30 488 1
30 489 5
30 490 4
30 491 7
30 493 2
30 494 2
30 496 2
30 497 3
30 498 5
30 499 1
31 32 4
31 33 3
31 36 10
31 37 7
31 38 7
31 39 1
31 40 3
31 41 9
31 43 8
31 44 10
31 45 7
31 46 10
31 47 7
31 48 4
31 49 9
31 50 4
31 52 1
31 53 10
31 54 9
31 56 5
31 57 3
31 61 3
31 64 4
31 65 4
31 66 4
31 68 3
31 69 6
31 70 9
31 72 2
31 73 9
31 75 1
31 76 5
31 77 6
31 79 4
31 84 1
31 86 4
31 88 8
31 91 2
31 92 7
31 93 2
31 94 1
31 95 5
31 96 1
31 97 2
31 98 7
31 99 2
31 100 8
31 101 6
31 103 2
31 104 9
31 106 7
31 107 4
31 108 2
31 110 5
31 111 3
31 112 1
31 113 5
31 115 2
31 116 5
31 117 9
31 118 9
31 119 10
31 120 10
31 121 1
31 122 10
31 123 3
31 124 2
31 127 2
31 128 1
31 133 2
31 134 1
31 135 10
31 136 3
31 138 5
31 139 8
31 140 4
31 141 4
31 143 10
31 144 6
31 145 1
31 146 1
31 148 3
31 149 10
31 150 1
31 151 3
31 152 10
31 153 1
31 155 6
31 156 7
31 158 2
31 159 7
31 160 2
31 161 1
31 162 3
31 163 1
31 164 9
31 166 4
31 167 10
31 168 8
31 171 8
31 174 3
31 175 8
31 176 1
31 178 10
31 179 8
31 180 1
31 181 2
31 182 2
31 184 8
31 185 2
31 186 4
31 188 3
31 191 6
31 193 2
31 194 3
31 196 5
31 197 5
31 198 8
31 200 9
31 201 5
31 202 3
31 203 9
31 204 4
31 205 8
31 206 9
31 208 8
31 209 1
31 210 4
31 212 10
31 213 4
31 214 6
31 215 5
31 216 10
31 217 2
31 218 9
31 219 3
31 221 8
31 222 10
31 223 1
31 224 2
31 225 6
31 226 4
31 227 8
31 228 7
31 229 6
31 230 3
31 232 3
31 233 8
31 234 3
31 235 1
31 237 10
31 239 1
31 241 9
31 242 9
31 243 9
31 244 3
31 245 8
31 246 4
31 248 1
31 249 3
31 250 1
31 251 2
31 252 5
31 253 2
31 254 4
31 256 10
31 259 5
31 260 2
31 261 9
31 264 7
31 268 6
31 270 2
31 271 5
31 272 6
31 274 2
31 275 1
31 276 2
31 280 6
31 281 8
31 282 6
31 284 1
31 285 5
31 286 1
31 287 9
31 288 6
31 289 9
31 290 5
31 292 3
31 293 2
31 295 2
31 296 8
31 297 5
31 298 4
31 299 5
31 300 10
31 301 10
31 303 3
31 304 1
31 305 10
31 306 10
31 307 3
31 308 6
31 311 3
31 312 9
31 313 3
31 315 5
31 317 5
31 318 1
31 319 1
31 320 8
31 321 3
31 322 3
31 323 9
31 324 9
31 326 1
31 328 7
31 329 8
31 330 3
31 331 1
31 332 5
31 333 2
31 336 3
31 337 10
31 338 5
31 342 3
31 343 1
31 344 1
31 345 1
31 346 6
31 347 9
31 348 9
31 349 6
31 351 1
31 352 4
31 353 4
31 356 1
31 357 2
31 358 2
31 359 2
31 360 3
31 364 2
31 365 5
31 366 8
31 367 1
31 370 6
31 372 5
31 373 1
31 374 6
31 375 1
31 376 2
31 377 1
31 378 1
31 380 3
31 381 1
31 382 10
31 383 2
31 385 8
31 387 3
31 389 4
31 390 8
31 392 4
31 393 2
31 394 4
31 395 5
31 396 9
31 397 4
31 398 4
31 399 4
31 400 4
31 401 1
31 403 1
31 404 9
31 405 4
31 406 6
31 407 6
31 408 1
31 410 2
31 411 1
31 412 1
31 413 6
31 414 8
31 415 8
31 416 9
31 418 3
31 421 8
31 423 7
31 424 10
31 425 2
31 426 4
31 428 7
31 429 8
31 430 1
31 432 3
31 433 6
31 434 9
31 435 1
31 437 6
31 439 1
31 441 6
31 442 6
31 446 9
31 447 7
31 448 3
31 449 6
31 451 7
31 452 5
31 454 10
31 455 5
31 457 4
31 458 4
31 459 10
31 460 5
31 461 6
31 464 4
31 466 7
31 467 10
31 468 3
31 469 5
31 470 6
31 472 6
31 473 6
31 474 8
31 475 4
31 476 1
31 477 9
31 478 3
31 479 10
31 480 6
31 481 5
31 482 6
31 484 4
31 485 9
31 486 6
31 488 3
31 489 3
31 491 9
31 492 3
31 493 9
31 494 9
31 496 5
31 497 2
31 498 6
31 499 1
32 33 3
32 34 2
32 37 8
32 38 2
32 39 9
32 40 9
32 42 9
32 44 5
32 45 5
32 46 2
32 47 1
32 48 2
32 49 7
32 50 5
32 51 6
32 52 6
32 53 1
32 54 9
32 55 8
32 58 3
32 59 5
32 60 6
32 61 3
32 62 5
32 63 3
32 65 8
32 66 5
